-489.106717,432.887554,-56.219163,-921.994271,-1.129870,-211728.210367
0.245095,-0.838980,-0.593885,1.084075,-0.292134,-0.205630
729.271516,-108.971606,620.299910,838.243122,-6.692308,-79469.888309
914.392078,428.621286,1343.013364,485.770792,2.133333,391927.908381
-550.116465,-360.421132,-910.537597,-189.695333,1.526316,198273.599047
-451.001280,-131.105023,-582.106303,-319.896257,3.440000,59128.533187
-822.698597,850.745140,28.046543,-1673.443737,-0.967033,-699906.833083
-523.001765,-532.686983,-1055.688748,9.685218,0.981818,278596.232302
150.577883,-277.380310,-126.802427,427.958193,-0.542857,-41767.339866
-58.986336,170.639044,111.652708,-229.625380,-0.345679,-10065.371984
-0.322889,2.809139,2.486250,-3.132028,-0.114942,-0.907040
176.012447,-109.413143,66.599304,285.425590,-1.608696,-19258.075033
373.907845,-625.445850,-251.538005,999.353695,-0.597826,-233859.109938
3112.352204,-435.364792,2676.987412,3547.716996,-7.148838,-1355008.569925
425.598982,256.710497,682.309479,168.888485,1.657895,109255.726192
-371.202866,452.686421,81.483555,-823.889287,-0.820000,-168038.496874
207.224972,591.200654,798.425626,-383.975682,0.350515,122511.538972
-141.060722,-441.383548,-582.444270,300.322826,0.319588,62261.881960
-598.135249,190.315761,-407.819488,-788.451010,-3.142857,-113834.565094
-176.738041,219.286088,42.548047,-396.024129,-0.805970,-38756.193612
-245.859422,-269.556716,-515.416138,23.697294,0.912088,66273.058392
-524.655430,300.645246,-224.010184,-825.300676,-1.745098,-157735.160818
429.496795,406.154578,835.651373,23.342217,1.057471,174442.089526
-253.224017,220.549951,-32.674066,-473.773968,-1.148148,-55848.544541
-29.423173,-138.709246,-168.132419,109.286073,0.212121,4081.266142
-704.876141,-803.230951,-1508.107092,98.354810,0.877551,566178.333073
-525.122590,572.324620,47.202030,-1097.447210,-0.917526,-300540.586775
3.034849,-11.886494,-8.851645,14.921343,-0.255319,-36.073714
136.729831,164.582204,301.312035,-27.852373,0.830769,22503.296939
-826.990780,-318.839819,-1145.830599,-508.150961,2.593750,263677.590610
158.584419,139.444920,298.029339,19.139499,1.137255,22113.791621
564.063822,44.121499,608.185321,519.942323,12.784330,24887.341358
40.045013,52.608155,92.653168,-12.563142,0.761194,2106.694251
642.001378,123.759302,765.760680,518.242076,5.187500,79453.642424
-14.224618,27.026775,12.802157,-41.251393,-0.526316,-384.445550
622.266317,-513.369712,108.896605,1135.636029,-1.212121,-319452.679946
-12.006168,3.001542,-9.004626,-15.007710,-4.000000,-36.037018
228.458069,-325.113405,-96.655336,553.571474,-0.702703,-74274.780712
5.809609,71.167714,76.977323,-65.358105,0.081633,413.456592
275.651058,-10.880963,264.770095,286.532021,-25.333333,-2999.348963
239.083420,291.565146,530.648566,-52.481726,0.820000,69708.392258
-50.617776,4.132063,-46.485713,-54.749839,-12.250001,-209.155839
-76.082681,-112.394869,-188.477550,36.312188,0.676923,8551.302964
444.115512,205.966614,650.082126,238.148898,2.156250,91472.968232
703.191785,325.131685,1028.323470,378.060100,2.162791,228629.929935
71.140675,-85.632294,-14.491619,156.772969,-0.830769,-6091.939197
411.102247,-305.311800,105.790447,716.414047,-1.346500,-125514.367016
-15.524499,-20.699333,-36.223832,5.174834,0.750000,321.346774
47.474315,-516.283175,-468.808860,563.757490,-0.091954,-24510.190079
-200.351380,126.537714,-73.813666,-326.889094,-1.583333,-25352.005622
-341.568481,-447.834231,-789.402712,106.265750,0.762712,152966.058022
-655.391652,853.733862,198.342210,-1509.125514,-0.767677,-559530.046185
165.165545,186.291371,351.456916,-21.125826,0.886598,30768.915820
147.981483,400.982083,548.963566,-253.000600,0.369048,59337.923299
248.003662,275.869242,523.872904,-27.865580,0.898990,68416.582249
-3.355519,-14.211611,-17.567130,10.856092,0.236111,47.687331
88.541688,-177.083377,-88.541689,265.625065,-0.500000,-15679.261116
442.298406,78.630828,520.929234,363.667578,5.625000,34778.289887
-559.924830,-496.707510,-1056.632340,-63.217320,1.127273,278118.868096
-42.973441,219.642029,176.668588,-262.615470,-0.195652,-9438.773774
179.885118,-255.774152,-75.889034,435.659270,-0.703297,-46009.963514
22.404313,242.713395,265.117708,-220.309082,0.092308,5437.826871
-309.045640,64.070438,-244.975202,-373.116078,-4.823529,-19800.689517
-43.698780,-33.724059,-77.422839,-9.974721,1.295775,1473.700235
57.854136,-37.605188,20.248948,95.459324,-1.538462,-2175.615661
-944.987374,255.934080,-689.053294,-1200.921454,-3.692308,-241854.474176
-205.293397,-870.052969,-1075.346366,664.759572,0.235955,178616.129576
-293.194969,-323.736111,-616.931080,30.541142,0.905660,94917.799029
-48.443844,-28.547265,-76.991109,-19.896579,1.696970,1382.939252
-59.687768,-91.521245,-151.209013,31.833477,0.652174,5462.698839
619.968338,-236.482768,383.485570,856.451106,-2.621622,-146611.828643
-612.361106,-257.040464,-869.401570,-355.320642,2.382353,157401.582822
-445.082202,59.650192,-385.432010,-504.732394,-7.461538,-26549.238805
-555.110705,-5.722791,-560.833496,-549.387914,96.999996,3176.782547
-363.590419,166.954784,-196.635635,-530.545203,-2.177778,-60703.159869
3.434672,-1.661938,1.772734,5.096610,-2.066667,-5.708212
-63.728092,47.313280,-16.414812,-111.041372,-1.346939,-3015.185061
622.577253,455.317692,1077.894945,167.259561,1.367347,283470.437928
-412.968196,-164.299175,-577.267371,-248.669021,2.513514,67850.333904
359.414791,-302.235165,57.179626,661.649956,-1.189189,-108627.788661
-170.404428,255.606643,85.202215,-426.011071,-0.666667,-43556.503793
-196.781044,233.391470,36.610426,-430.172514,-0.843137,-45927.017127
-645.167255,345.089462,-300.077793,-990.256717,-1.869565,-222640.420928
25.117808,12.423862,37.541670,12.693946,2.021739,312.060180
-662.795151,-46.675715,-709.470866,-616.119436,14.200000,30936.437571
-381.125051,450.420514,69.295463,-831.545565,-0.846154,-171666.541370
-402.873955,-229.414336,-632.288291,-173.459619,1.756098,92425.060878
-132.118414,-287.829402,-419.947816,155.710988,0.459016,38027.564095
163.946491,-343.262965,-179.316474,507.209456,-0.477612,-56276.758602
31.958960,-24.856969,7.101991,56.815929,-1.285714,-794.402878
618.625399,-440.935125,177.690274,1059.560524,-1.402985,-272773.667636
70.197175,-129.594784,-59.397609,199.791959,-0.541667,-9097.187732
-371.311145,361.539799,-9.771346,-732.850944,-1.027027,-134243.756730
306.533605,240.170660,546.704265,66.362945,1.276316,73620.378225
247.707172,247.707172,495.414344,0.000000,1.000000,61358.843060
506.506939,201.569088,708.076027,304.937851,2.512821,102096.141760
123.553669,132.275104,255.828773,-8.721435,0.934066,16343.074417
428.495469,-211.142695,217.352774,639.638164,-2.029412,-90473.688120
-96.448351,106.906605,10.458254,-203.354956,-0.902174,-10310.965763
7.505198,-13.478722,-5.973524,20.983920,-0.556818,-101.160477
330.982066,-583.158877,-252.176811,914.140943,-0.567568,-193015.129916
216.088138,305.785101,521.873239,-89.696963,0.706667,66076.533103
-175.132694,541.816773,366.684079,-716.949467,-0.323232,-94889.831110
-302.777612,302.777612,0.000000,-605.555224,-1.000000,-91674.282328
-479.687159,-266.492866,-746.180025,-213.194293,1.800000,127833.205785
-689.326443,560.652174,-128.674269,-1249.978617,-1.229508,-386472.368864
-120.642519,-32.171338,-152.813857,-88.471181,3.750000,3881.231256
82.497824,-326.241395,-243.743571,408.739219,-0.252874,-26914.205186
193.900804,-35.444233,158.456571,229.345037,-5.470588,-6872.665276
354.375814,-263.721536,90.654278,618.097350,-1.343750,-93456.533989
6.936128,38.148702,45.084830,-31.212574,0.181818,264.604280
41.809908,250.859451,292.669359,-209.049543,0.166667,10488.410567
-318.402004,-135.320852,-453.722856,-183.081152,2.352941,43086.430460
-184.489801,24.366577,-160.123224,-208.856378,-7.571429,-4495.384942
3.673878,1.018063,4.691941,2.655815,3.608694,3.740239
-79.105916,490.456679,411.350763,-569.562595,-0.161290,-38798.024851
-259.124610,-304.852482,-563.977092,45.727872,0.850000,78994.780506
-704.568577,300.909496,-403.659081,-1005.478073,-2.341463,-212011.375403
16.887645,-15.503412,1.384233,32.391057,-1.089286,-261.816118
-585.894036,-620.872784,-1206.766820,34.978748,0.943662,363765.661260
212.077952,-193.286235,18.791717,405.364187,-1.097222,-40991.748869
-338.255068,-256.479118,-594.734186,-81.775950,1.318841,86755.361500
82.816648,754.551678,837.368326,-671.735030,0.109756,62489.440715
-303.603040,404.804054,101.201014,-708.407094,-0.750000,-122899.741399
641.190819,734.117025,1375.307844,-92.926206,0.873418,470709.096502
-117.475905,87.769355,-29.706550,-205.245260,-1.338462,-10310.784410
-517.620052,-351.242178,-868.862230,-166.377874,1.473684,181809.994441
27.065402,496.199039,523.264441,-469.133637,0.054545,13429.826463
-84.682550,-149.439795,-234.122345,64.757245,0.566667,12654.942912
-127.318774,17.263563,-110.055211,-144.582337,-7.375000,-2197.975676
-510.925905,-833.615950,-1344.541855,322.690045,0.612903,425915.983676
320.678368,-409.376640,-88.698272,730.055008,-0.783333,-131278.232813
-436.354963,-53.931512,-490.286475,-382.423451,8.090909,23533.282923
-217.180489,167.228976,-49.951513,-384.409465,-1.298701,-36318.870783
38.136213,-97.459211,-59.322998,135.595424,-0.391304,-3716.725230
-858.883354,-792.081315,-1650.964669,-66.802039,1.084337,680305.456468
226.046736,-535.814485,-309.767749,761.861221,-0.421875,-121119.115436
30.841990,-52.297287,-21.455297,83.139277,-0.589744,-1612.952403
-147.794710,65.100051,-82.694659,-212.894761,-2.270270,-9621.443159
137.424291,-132.602386,4.821905,270.026677,-1.036364,-18222.788881
271.928370,-445.399917,-173.471547,717.328287,-0.610526,-121116.873428
128.367396,62.400817,190.768213,65.966579,2.057143,8010.230387
911.806300,799.005520,1710.811820,112.800780,1.141176,728538.266871
-220.049363,199.338835,-20.710528,-419.388198,-1.103896,-43864.383663
-243.354147,134.621443,-108.732704,-377.975590,-1.807692,-32760.686429
-171.658274,-275.451649,-447.109923,103.793375,0.623188,47283.554638
32.627267,25.786066,58.413333,6.841201,1.265306,841.328860
-58.115371,44.087523,-14.027848,-102.202894,-1.318182,-2562.162756
31.956095,562.427276,594.383371,-530.471181,0.056818,17972.979462
-280.932407,-469.923299,-750.855706,188.990892,0.597826,132016.683493
241.769009,-14.802184,226.966825,256.571193,-16.333334,-3578.709357
-350.225992,921.647348,571.421356,-1271.873340,-0.380000,-322784.856727
-36.809021,34.125030,-2.683991,-70.934051,-1.078652,-1256.108946
-265.890935,101.664181,-164.226754,-367.555116,-2.615385,-27031.584142
-223.972808,-654.689747,-878.662555,430.716939,0.342105,146632.701004
157.559976,185.364678,342.924654,-27.804702,0.850000,29206.054217
437.142124,-304.438265,132.703859,741.580389,-1.435897,-133082.789789
611.939342,-423.650314,188.289028,1035.589656,-1.444444,-259248.294387
-37.208316,-100.994001,-138.202317,63.785685,0.368421,3757.816703
-189.293732,47.323433,-141.970299,-236.617165,-4.000000,-8958.029244
301.440847,-251.200706,50.240141,552.641553,-1.200000,-75722.153584
769.674624,-491.478977,278.195647,1261.153601,-1.566038,-378278.896826
24.146249,77.612942,101.759191,-53.466693,0.311111,1874.061423
-768.747553,-149.999522,-918.747075,-618.748031,5.125000,115311.765489
-861.089255,-673.035280,-1534.124535,-188.053975,1.279412,579543.447844
515.508296,-715.059895,-199.551599,1230.568191,-0.720930,-368619.308009
-152.157578,-267.203552,-419.361130,115.045974,0.569444,40657.045305
-21.910647,-8.391312,-30.301959,-13.519335,2.611111,183.859075
-183.224591,-301.302660,-484.527251,118.078069,0.608108,55206.056646
-89.718486,-242.239912,-331.958398,152.521426,0.370370,21733.398153
-81.927951,134.270809,52.342858,-216.198760,-0.610169,-11000.532260
257.217120,-595.990889,-338.773769,853.208009,-0.431579,-153299.060015
146.799132,407.775367,554.574499,-260.976235,0.360000,59861.069927
249.054671,-418.411847,-169.357176,667.466518,-0.595238,-104207.424897
-150.656513,-329.342144,-479.998657,178.685631,0.457447,49617.538999
-389.617110,166.353373,-223.263737,-555.970483,-2.342105,-64814.120427
-384.061915,322.116445,-61.945470,-706.178360,-1.192308,-123712.658720
70.329991,-173.480644,-103.150653,243.810635,-0.405405,-12200.892131
342.960546,-578.325626,-235.365080,921.286172,-0.593023,-198342.872459
156.351032,57.781903,214.132935,98.569129,2.705882,9034.260165
545.575804,-465.884956,79.690848,1011.460760,-1.171053,-254175.559441
-504.451146,138.476785,-365.974361,-642.927931,-3.642857,-69854.772888
8.911630,-141.100810,-132.189180,150.012440,-0.063158,-1257.438211
308.757477,212.587116,521.344593,96.170361,1.452381,65637.861579
-33.586635,403.039624,369.452989,-436.626259,-0.083333,-13536.744742
244.252904,258.835167,503.088071,-14.582263,0.943662,63221.241197
289.954916,-27.880280,262.074636,317.835196,-10.400000,-8084.024245
-39.114738,-593.240188,-632.354926,554.125450,0.065934,23204.434525
781.669198,476.189282,1257.858480,305.479916,1.641509,372222.494157
133.168049,-76.740910,56.427139,209.908959,-1.735294,-10219.437263
-145.825314,531.833499,386.008185,-677.658813,-0.274194,-77554.786987
130.333602,-422.280872,-291.947270,552.614474,-0.308642,-55037.387103
-894.189279,737.475694,-156.713585,-1631.664973,-1.212500,-659442.859098
113.817452,433.590293,547.407745,-319.772841,0.262500,49350.142361
492.326638,529.251136,1021.577774,-36.924498,0.930233,260564.432445
-432.603026,-475.015087,-907.618113,42.412061,0.910714,205492.964032
536.624993,338.073746,874.698739,198.551247,1.587302,181418.821581
24.033497,-753.049579,-729.016082,777.083076,-0.031915,-18098.414798
228.155098,-139.577236,88.577862,367.732334,-1.634615,-31845.257958
-686.769473,703.726744,16.957271,-1390.496217,-0.975904,-483298.045113
-188.136612,-241.200784,-429.337396,53.064172,0.780000,45378.698314
125.158169,-388.649052,-263.490883,513.807221,-0.322034,-48642.603732
268.139321,-425.098923,-156.959602,693.238244,-0.630769,-113985.736571
